playlist_name,playlist_last_modified,added_date,track_name,artist_name,album_name,track_uri,track_key
Kpop,2026-06-09,2026-02-09,Never Let Go,LNGSHOT,SHOT CALLERS,spotify:track:37xebnhvUyM8VyyDDeo65d,lngshot - never let go
Kpop,2026-06-09,2026-02-09,Moonwalkin',LNGSHOT,SHOT CALLERS,spotify:track:46V2ciN6F5bxjQWityNhkY,lngshot - moonwalkin'
Kpop,2026-06-09,2026-03-24,GO!,CORTIS,COLOR OUTSIDE THE LINES,spotify:track:6OWWZtNQORY1McaZmOrwhc,cortis - go!
Kpop,2026-06-09,2026-03-27,Mikrokosmos,BTS,MAP OF THE SOUL : PERSONA,spotify:track:0jSccBRnhNU4KtACMQPvco,bts - mikrokosmos
Kpop,2026-06-09,2026-03-27,WAVE,ATEEZ,TREASURE EP.3 : One To All,spotify:track:4A9SgBxOfRf6C39cTgzQLu,ateez - wave
Kpop,2026-06-09,2026-04-17,Body to Body,BTS,ARIRANG,spotify:track:2rKkfc4VZ74FQDc1FF1Zo6,bts - body to body
Kpop,2026-06-09,2026-04-17,Aliens,BTS,ARIRANG,spotify:track:5tg21NdePCn5m8F9BXOEeJ,bts - aliens
Kpop,2026-06-09,2026-04-17,Like Animals,BTS,ARIRANG,spotify:track:2IFND3phjzIG1RcPnHh2hP,bts - like animals
Kpop,2026-06-09,2026-04-17,they don’t know ’bout us,BTS,ARIRANG,spotify:track:0b61A7v9agI08BG21jJPQ9,bts - they don’t know ’bout us
Kpop,2026-06-09,2026-04-17,NORMAL,BTS,ARIRANG,spotify:track:4B4Q7zfd0aHcuhQBfCRnH5,bts - normal
Kpop,2026-06-09,2026-04-17,2.0,BTS,ARIRANG,spotify:track:3bmpXHVie1GTy37OkXJ7Vc,bts - 2.0
Kpop,2026-06-09,2026-04-17,SWIM,BTS,ARIRANG,spotify:track:68lbSrXDORS51pmyjZv712,bts - swim
Kpop,2026-06-09,2026-04-17,Killin' It Girl (feat. GloRilla),j-hope,Killin' It Girl (feat. GloRilla),spotify:track:5PCOOngROV9jWsUViSy4Ed,j-hope - killin' it girl (feat. glorilla)
Kpop,2026-06-09,2026-04-17,MONA LISA,j-hope,MONA LISA,spotify:track:5Fhr3wqeieN5WDkAsqL1JJ,j-hope - mona lisa
Kpop,2026-06-09,2026-04-17,JUMP,BLACKPINK,JUMP,spotify:track:5H1sKFMzDeMtXwND3V6hRY,blackpink - jump
Kpop,2026-06-09,2026-06-09,BOLO (feat. YDG),PENOMECO,Organic,spotify:track:77ILSQGJhqDVOfeWdtEexk,penomeco - bolo (feat. ydg)
Kpop,2026-06-09,2026-06-09,BOOMPALA,LE SSERAFIM,"'PUREFLOW', Pt. 1",spotify:track:41d2WjuL0ikRKVjxmL7ZFz,le sserafim - boompala
KIARA,2026-01-28,2024-01-05,i wish you cheated,Alexander Stewart,i wish you cheated,spotify:track:6ErCfbbI9BG4bK2djjKUvP,alexander stewart - i wish you cheated
KIARA,2026-01-28,2024-01-05,Wide Awake,Katy Perry,Teenage Dream: The Complete Confection,spotify:track:5JLv62qFIS1DR3zGEcApRt,katy perry - wide awake
KIARA,2026-01-28,2024-01-05,Gorgeous,Taylor Swift,reputation,spotify:track:1ZY1PqizIl78geGM4xWlEA,taylor swift - gorgeous
KIARA,2026-01-28,2024-01-05,Enchanted,Taylor Swift,Speak Now,spotify:track:3sqrvkNC6IPTIXvvbx9Arw,taylor swift - enchanted
KIARA,2026-01-28,2024-01-05,Intrusive Thoughts,Natalie Jane,Where Am I?,spotify:track:6PwrZtyXv480zMraalNzPd,natalie jane - intrusive thoughts
KIARA,2026-01-28,2024-01-05,That Part,Lauren Spencer Smith,Mirror,spotify:track:7ggnnK9KC8ZKhahPdnY0c3,lauren spencer smith - that part
KIARA,2026-01-28,2024-01-09,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,ruth b. - dandelions
KIARA,2026-01-28,2024-01-05,Standing Next to You,Jung Kook,GOLDEN,spotify:track:2KslE17cAJNHTsI2MI0jb2,jung kook - standing next to you
KIARA,2026-01-28,2024-01-05,Nonsense,Sabrina Carpenter,emails i can't send,spotify:track:6dgUya35uo964z7GZXM07g,sabrina carpenter - nonsense
KIARA,2026-01-28,2024-01-05,Fictional,Khloe Rose,The In Between,spotify:track:56xb5xXdUopdjiknbFmC4W,khloe rose - fictional
KIARA,2026-01-28,2024-01-05,leave me in the dark,Alexander Stewart,leave me in the dark,spotify:track:6ggcyYvhJCnUID8EZGQng1,alexander stewart - leave me in the dark
KIARA,2026-01-28,2024-01-05,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,1989 (Taylor's Version),spotify:track:71BqAINEnezjQfxE4VuJfq,"taylor swift - ""slut!"" (taylor's version) (from the vault)"
KIARA,2026-01-28,2024-01-05,Blank Space,Taylor Swift,1989,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,taylor swift - blank space
KIARA,2026-01-28,2024-01-05,Treat You Better,Shawn Mendes,Illuminate,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,shawn mendes - treat you better
KIARA,2026-01-28,2024-01-05,Shake It Off,Taylor Swift,1989,spotify:track:0cqRj7pUJDkTCEsJkx8snD,taylor swift - shake it off
KIARA,2026-01-28,2024-01-05,Baby,Justin Bieber,My World 2.0,spotify:track:6epn3r7S14KUqlReYr77hA,justin bieber - baby
KIARA,2026-01-28,2024-01-05,Sorry,Justin Bieber,Purpose,spotify:track:09CtPGIpYB4BrO8qb1RGsF,justin bieber - sorry
KIARA,2026-01-28,2024-01-05,Love Yourself,Justin Bieber,Purpose,spotify:track:50kpGaPAhYJ3sGmk6vplg0,justin bieber - love yourself
KIARA,2026-01-28,2024-01-05,Closer,The Chainsmokers,Closer,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,the chainsmokers - closer
KIARA,2026-01-28,2024-01-05,I Like Me Better,LAUV,I met you when I was 18.,spotify:track:0EcQcdcbQeVJn9fknj44Be,lauv - i like me better
KIARA,2026-01-28,2024-01-05,2002,Anne-Marie,Speak Your Mind,spotify:track:2BgEsaKNfHUdlh97KmvFyo,anne-marie - 2002
KIARA,2026-01-28,2024-01-05,FRIENDS,Marshmello,FRIENDS,spotify:track:08bNPGLD8AhKpnnERrAc6G,marshmello - friends
KIARA,2026-01-28,2024-01-05,Say You Won't Let Go,James Arthur,Back from the Edge,spotify:track:5uCax9HTNlzGybIStD3vDh,james arthur - say you won't let go
KIARA,2026-01-28,2024-01-05,Stitches,Shawn Mendes,Handwritten,spotify:track:3zkWCteF82vJwv0hRLba76,shawn mendes - stitches
KIARA,2026-01-28,2024-01-05,Scars To Your Beautiful,Alessia Cara,Know-It-All,spotify:track:0wI7QkCcs8FUQE1OkXUIqd,alessia cara - scars to your beautiful
KIARA,2026-01-28,2024-01-05,Scars,Keenan Te,Scars,spotify:track:5SjfjoYaRJ5jycgqwV0ow0,keenan te - scars
KIARA,2026-01-28,2024-01-05,favorite lesson,yaeow,favorite lesson,spotify:track:4sclvawl5PVjt5oXRcPbF2,yaeow - favorite lesson
KIARA,2026-01-28,2024-01-05,Fingerprints,Keenan Te,Fingerprints,spotify:track:4kAlUfeHA7oxVKPs823Goj,keenan te - fingerprints
KIARA,2026-01-28,2024-01-05,Numb,Josh Makazo,GRADIENT,spotify:track:4lTtKlS7hD4n1WcRoWZ3wo,josh makazo - numb
KIARA,2026-01-28,2024-01-05,Elastic Heart,Sia,1000 Forms Of Fear,spotify:track:6kwAbEjseqBob48jCus7Sz,sia - elastic heart
KIARA,2026-01-28,2024-01-06,Flowers,Lauren Spencer Smith,Flowers,spotify:track:6Z165JvPnS8PYvGW8oLGLc,lauren spencer smith - flowers
KIARA,2026-01-28,2024-01-11,Human Nature,Josh Makazo,GRADIENT,spotify:track:3t52A63M852sUyVOYWPheG,josh makazo - human nature
KIARA,2026-01-28,2024-01-11,comethru,Jeremy Zucker,"summer,",spotify:track:18uwL0vNUanqZH0ro2QcOP,jeremy zucker - comethru
KIARA,2026-01-28,2024-01-11,Eyes Off You,PRETTYMUCH,Phases - EP,spotify:track:0VpEX8ib3wE7u8NOw4szU6,prettymuch - eyes off you
KIARA,2026-01-28,2024-01-11,Tattoo,Loreen,Tattoo,spotify:track:1DmW5Ep6ywYwxc2HMT5BG6,loreen - tattoo
KIARA,2026-01-28,2024-01-11,It's You,Ali Gatie,YOU,spotify:track:5DqdesEfbRyOlSS3Tf6c29,ali gatie - it's you
KIARA,2026-01-28,2024-01-12,One Dance,Drake,Views,spotify:track:1zi7xx7UVEFkmKfv06H8x0,drake - one dance
KIARA,2026-01-28,2024-01-15,need you now,BAD !DEA,need you now,spotify:track:3eDAesWQO8qazWhYDGGtlx,bad !dea - need you now
KIARA,2026-01-28,2024-01-15,Sprinter,Dave,Sprinter,spotify:track:2FDTHlrBguDzQkp7PVj16Q,dave - sprinter
KIARA,2026-01-28,2024-01-15,Cruel Summer,Taylor Swift,Lover,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,taylor swift - cruel summer
KIARA,2026-01-28,2024-01-17,like my father,Jax,like my father,spotify:track:5YVmHTAsdWnoanWXB7AwZX,jax - like my father
KIARA,2026-01-28,2024-01-21,Screenshots,晴弥,Screenshots,spotify:track:6dwi8nybo1SDJ2meUaW8eS,晴弥 - screenshots
KIARA,2026-01-28,2024-02-13,STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),MAX,STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),spotify:track:60JZB9waHUPWJTGbYO6kDB,max - stupid in love (feat. huh yunjin of le sserafim)
KIARA,2026-01-28,2024-02-23,Attention,Charlie Puth,Voicenotes,spotify:track:5cF0dROlMOK5uNZtivgu50,charlie puth - attention
KIARA,2026-01-28,2024-02-23,Shape of You,Ed Sheeran,÷,spotify:track:7qiZfU4dY1lWllzX7mPBI3,ed sheeran - shape of you
KIARA,2026-01-28,2024-02-28,Like I Do (with sunkis),J.Tajor,Like I Do (with sunkis),spotify:track:76NX6bt1KCSg0yULpmlkyJ,j.tajor - like i do (with sunkis)
KIARA,2026-01-28,2024-02-29,Drive You Insane,Daniel Di Angelo,Drive You Insane,spotify:track:7ckfO3Cerf6OsNgdHBqf1b,daniel di angelo - drive you insane
KIARA,2026-01-28,2024-02-29,Talk Dirty,Daniel Di Angelo,Talk Dirty,spotify:track:5H7RczSSEEt5u058DJjgdw,daniel di angelo - talk dirty
KIARA,2026-01-28,2024-03-02,double take,Dhruv,double take,spotify:track:47isJpIIO8m7BJEhiFhnaf,dhruv - double take
KIARA,2026-01-28,2024-03-02,LIMBO,keshi,GABRIEL,spotify:track:2bdVgAQgosGUJoViVDNeOV,keshi - limbo
KIARA,2026-01-28,2024-03-02,Angel Baby,Troye Sivan,Angel Baby,spotify:track:2m6Ko3CY1qXNNja8AlugNc,troye sivan - angel baby
KIARA,2026-01-28,2024-03-02,Shinunoga E-Wa,Fujii Kaze,HELP EVER HURT NEVER,spotify:track:0o9zmvc5f3EFApU52PPIyW,fujii kaze - shinunoga e-wa
KIARA,2026-01-28,2024-03-02,Top Tier,sunkis,Top Tier,spotify:track:5jmBbkBYN9Zxbr8oYQEuUE,sunkis - top tier
KIARA,2026-01-28,2024-03-07,Let Me Down Slowly,Alec Benjamin,Narrated For You,spotify:track:2qxmye6gAegTMjLKEBoR3d,alec benjamin - let me down slowly
KIARA,2026-01-28,2024-03-07,Arcade,Duncan Laurence,Small Town Boy,spotify:track:1J14CdDAvBTE1AJYUOwl6C,duncan laurence - arcade
KIARA,2026-01-28,2024-03-07,Bad Liar,Imagine Dragons,Origins,spotify:track:2RSHsoi04658QL5xgQVov3,imagine dragons - bad liar
KIARA,2026-01-28,2024-03-07,Memories,Maroon 5,JORDI,spotify:track:4cktbXiXOapiLBMprHFErI,maroon 5 - memories
KIARA,2026-01-28,2024-03-07,Little Do You Know,Alex & Sierra,It's About Us,spotify:track:1almCHdsfikRPfVB9VrEdT,alex & sierra - little do you know
KIARA,2026-01-28,2024-03-07,Please Don't Go,Joel Adams,Please Don't Go,spotify:track:3cNjgVBKTJ1SvKhunrCdVy,joel adams - please don't go
KIARA,2026-01-28,2024-03-07,Happier,Ed Sheeran,÷,spotify:track:2RttW7RAu5nOAfq6YFvApB,ed sheeran - happier
KIARA,2026-01-28,2024-03-07,I Think I'm In Love,Kat Dahlia,My Garden,spotify:track:3U1TuSqHIubBA10cVP7Sk6,kat dahlia - i think i'm in love
KIARA,2026-01-28,2024-03-07,I'm a Mess,Bebe Rexha,Expectations,spotify:track:04ZTP5KsCypmtCmQg5tH9R,bebe rexha - i'm a mess
KIARA,2026-01-28,2024-03-07,Someone You Loved,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,spotify:track:7qEHsqek33rTcFNT9PFqLf,lewis capaldi - someone you loved
KIARA,2026-01-28,2024-03-07,everything i wanted,Billie Eilish,everything i wanted,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,billie eilish - everything i wanted
KIARA,2026-01-28,2024-03-07,happier,Olivia Rodrigo,SOUR,spotify:track:2tGvwE8GcFKwNdAXMnlbfl,olivia rodrigo - happier
KIARA,2026-01-28,2024-03-07,I Wanna Be Yours,Arctic Monkeys,AM,spotify:track:5XeFesFbtLpXzIVDNQP22n,arctic monkeys - i wanna be yours
KIARA,2026-01-28,2024-03-07,Rewrite The Stars,James Arthur,The Greatest Showman: Reimagined,spotify:track:7FlHNJT4TC120CDvFOHzei,james arthur - rewrite the stars
KIARA,2026-01-28,2024-03-07,Night Changes,One Direction,FOUR,spotify:track:5O2P9iiztwhomNh8xkR9lJ,one direction - night changes
KIARA,2026-01-28,2024-03-07,Style,Taylor Swift,1989,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,taylor swift - style
KIARA,2026-01-28,2024-03-07,Believer,Imagine Dragons,Evolve,spotify:track:0pqnGHJpmpxLKifKRmU6WP,imagine dragons - believer
KIARA,2026-01-28,2024-03-07,ROCKSTAR (feat. Roddy Ricch),DaBaby,BLAME IT ON BABY,spotify:track:7ytR5pFWmSjzHJIeQkgog4,dababy - rockstar (feat. roddy ricch)
KIARA,2026-01-28,2024-03-07,The Greatest,Sia,This Is Acting (Deluxe Version),spotify:track:6bLopGnirdrilrpdVB6Um1,sia - the greatest
KIARA,2026-01-28,2024-03-07,Too Good At Goodbyes,Sam Smith,The Thrill Of It All,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,sam smith - too good at goodbyes
KIARA,2026-01-28,2024-03-07,Levitating,Dua Lipa,Future Nostalgia,spotify:track:39LLxExYz6ewLAcYrzQQyP,dua lipa - levitating
KIARA,2026-01-28,2024-03-07,Prisoner (feat. Dua Lipa),Miley Cyrus,Plastic Hearts,spotify:track:2Oycxb8QbPkpHTo8ZrmG0B,miley cyrus - prisoner (feat. dua lipa)
KIARA,2026-01-28,2024-03-07,good 4 u,Olivia Rodrigo,SOUR,spotify:track:4ZtFanR9U6ndgddUvNcjcG,olivia rodrigo - good 4 u
KIARA,2026-01-28,2024-03-07,positions,Ariana Grande,Positions,spotify:track:35mvY5S1H3J2QZyna3TFe0,ariana grande - positions
KIARA,2026-01-28,2024-03-07,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,glass animals - heat waves
KIARA,2026-01-28,2024-05-24,MIDDLE OF THE NIGHT,Elley Duhé,MIDDLE OF THE NIGHT,spotify:track:58HvfVOeJY7lUuCqF0m3ly,elley duhé - middle of the night
KIARA,2026-01-28,2024-05-24,Easy On Me,Adele,Easy On Me,spotify:track:0gplL1WMoJ6iYaPgMCL0gX,adele - easy on me
KIARA,2026-01-28,2024-07-29,Slow It Down,Benson Boone,Fireworks & Rollerblades,spotify:track:51eSHglvG1RJXtL3qI5trr,benson boone - slow it down
KIARA,2026-01-28,2024-08-01,Iris,The Goo Goo Dolls,Dizzy up the Girl,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,the goo goo dolls - iris
KIARA,2026-01-28,2024-08-01,Fire On Fire,Sam Smith,Love Goes,spotify:track:7t3Xdbufg7q2onVsR8RBdY,sam smith - fire on fire
KIARA,2026-01-28,2024-10-04,Around Me,No Guidnce,Around Me,spotify:track:1YEVx89VQ53Lj96DuDs6Et,no guidnce - around me
KIARA,2026-01-28,2024-10-13,labour,Paris Paloma,labour,spotify:track:2Ggr9IfS70wYQacW8nZKPG,paris paloma - labour
KIARA,2026-01-28,2024-10-13,LABOUR - the cacophony,Paris Paloma,LABOUR,spotify:track:4B0cJGASxVICLW2AsBZhiE,paris paloma - labour - the cacophony
KIARA,2026-01-28,2025-01-30,I'll Be Waiting,Cian Ducrot,I'll Be Waiting,spotify:track:2nRaAETFbe39JVCFSVDkcc,cian ducrot - i'll be waiting
KIARA,2026-01-28,2025-02-22,bloodline,Ariana Grande,"thank u, next",spotify:track:2hloaUoRonYssMuqLCBLTX,ariana grande - bloodline
KIARA,2026-01-28,2025-03-03,Constellations,Jade LeMac,Constellations,spotify:track:6XZFPFanJb6RKGvuAAv3g8,jade lemac - constellations
KIARA,2026-01-28,2025-03-03,Firework,Katy Perry,Teenage Dream,spotify:track:3lXbHd0EoryoQh3vpevNEP,katy perry - firework
KIARA,2026-01-28,2025-03-03,I.F.L.Y.,Bazzi,Soul Searching,spotify:track:4a6q8CR2hzLk2plDkSxkfD,bazzi - i.f.l.y.
KIARA,2026-01-28,2025-06-21,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,Title,spotify:track:7MjKAV0mFiEID9WhDSSzaW,meghan trainor - like i'm gonna lose you (feat. john legend)
KIARA,2026-01-28,2026-01-28,If the World Was Ending (feat. Julia Michaels),JP Saxe,If the World Was Ending (feat. Julia Michaels),spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,jp saxe - if the world was ending (feat. julia michaels)
